Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr2	182997129	0.822810013247	139.050435131
chr2	182997203	0.773825005931	139.050496019
chr2	182997269	0.773825005931	139.050547091
chr2	182997279	0.634056067822	139.05055483
chr2	182997419	0.517125528903	139.050643597
chr2	182997615	0.467688806055	139.050744954
chr2	182997857	0.467688806055	139.050858135
chr2	182998012	0.467688806055	139.050930626
chr2	182998121	0.382491486198	139.050981605
chr2	182998356	0.382491486198	139.05107149
chr2	182998800	0.382491486198	139.051241316
chr2	182998955	0.312328939134	139.051300602
chr2	182999635	0.312328939134	139.051512986
chr2	183007198	0.312495930495	139.05387513
chr2	183007469	0.32500820982	139.053959816
chr2	183007501	0.335881841738	139.053970217
chr2	183030730	0.335881841738	139.061772416
chr2	183030999	0.307935140621	139.061862768
chr2	183031100	0.307935140621	139.06189387
chr2	183031265	0.302328289273	139.061944679
chr2	183031315	0.302328289273	139.061959795
chr2	183033201	0.302328289273	139.062529986
chr2	183033633	0.27783348227	139.062660592
chr2	183033762	0.27783348227	139.062696433
chr2	183033936	0.27783348227	139.062744776
chr2	183034417	0.271538223936	139.062878414
chr2	183034512	0.266540544669	139.06290421
chr2	183034547	0.26607429334	139.062913539
chr2	183034638	0.26607429334	139.062937751
chr2	183034644	0.26590647453	139.062939348
chr2	183034648	0.214663157403	139.062940412
chr2	183034754	0.183462207936	139.062963166
chr2	183035520	0.183462207936	139.063103698
chr2	183054994	0.183462207936	139.066676441
chr2	183056312	0.188484372458	139.066918244
chr2	183056313	0.188484372458	139.066918433
chr2	183062266	0.188484372458	139.06804048
chr2	183062806	0.191413139158	139.068142262
chr2	183062872	0.191413139158	139.068154895
chr2	183077549	0.191413139158	139.070964266
chr2	183077612	0.15771159356	139.070976325
chr2	183078960	0.15771159356	139.07118892
chr2	183087066	0.15771159356	139.07246733
chr2	183087393	0.152050399109	139.072518902
chr2	183087543	0.10223055211	139.072541709
chr2	183087965	0.10223055211	139.072584851
chr2	183088223	0.0974355857222	139.072611226
chr2	183088583	0.0800291295543	139.072646303
chr2	183089362	0.0800291295544	139.072708645
chr2	183106757	0.100392445827	139.074100752
chr2	183107139	0.120310554288	139.074139102
chr2	183107242	0.190251984474	139.074151494
chr2	183107575	0.228102522831	139.074214848
chr2	183108016	0.265482222426	139.074315441
chr2	183108022	0.270357088101	139.074317034
chr2	183108038	0.302433018588	139.07432136
chr2	183108082	0.339636073031	139.074334667
chr2	183112434	0.344107654264	139.075812763
chr2	183116653	0.344107654264	139.077264553
chr2	183116850	0.284103472991	139.077332342
chr2	183116899	0.265948326368	139.077346264
chr2	183116914	0.265948326368	139.077350253
chr2	183116918	0.233212239093	139.077351317
chr2	183117603	0.233212239093	139.077511067
chr2	183143267	0.260934247177	139.083496226
chr2	183147314	0.265276063473	139.084552227
chr2	183148566	0.269213383991	139.084884352
chr2	183148825	0.29223208609	139.084954079
chr2	183148982	0.299787315454	139.084999959
chr2	183149383	0.367719926409	139.085120174
chr2	183170515	0.367719926409	139.092890831
chr2	183171099	0.323880900349	139.09310558
chr2	183171207	0.323880900349	139.093140559
chr2	183175506	0.323880900349	139.094532923
chr2	183175762	0.290169830368	139.094615836
chr2	183176081	0.290169830368	139.094708401
chr2	183176468	0.253880972825	139.094820696
chr2	183176549	0.246531887812	139.094841261
chr2	183176606	0.231908099318	139.094855313
chr2	183176708	0.231908099318	139.094878968
chr2	183176939	0.231908099318	139.094932538
chr2	183176952	0.22577767699	139.094935553
chr2	183177054	0.22577767699	139.094958582
chr2	183177066	0.225737119986	139.094961292
chr2	183177120	0.225737119987	139.094973482
chr2	183177150	0.217437967614	139.094980254
chr2	183177220	0.217437967614	139.094995474
chr2	183177295	0.217437967614	139.095011782
chr2	183177327	0.169305982937	139.09501874
chr2	183177774	0.169305982937	139.09509442
chr2	183198219	0.241421015748	139.098555881
chr2	183198418	0.247142666021	139.098603924
chr2	183198579	0.266773924634	139.098643714
chr2	183198731	0.269691062774	139.098684263
chr2	183198790	0.270212389253	139.098700175
chr2	183199017	0.283599803121	139.098761513
chr2	183199072	0.30251690906	139.098777111
chr2	183199150	0.322078331029	139.098800708
chr2	183199441	0.323788708601	139.098894432
chr2	183199670	0.350929303131	139.09896858
chr2	183200074	0.358999357471	139.099110355
chr2	183200757	0.418324996549	139.099355552
chr2	183201715	0.570429834814	139.099756307
chr2	183204368	0.648681586923	139.101269658
chr2	183204702	1.0727815456	139.101486317
chr2	183205188	1.14958107685	139.102007689
chr2	183205552	1.3015034229	139.102426137
chr2	183205630	1.33632334815	139.102527654
chr2	183205651	1.77693926535	139.102555717
chr2	183206359	5.07140775204	139.10381379
chr2	183206764	5.58001011759	139.10586771
chr2	183206833	6.92902109529	139.10625273
chr2	183207138	6.92902109529	139.108366082
chr2	183207698	3.28576719708	139.112246334
chr2	183207702	3.28576719708	139.112259477
chr2	183208013	2.15297123828	139.11328135
chr2	183208081	1.90979137818	139.113427752
chr2	183208374	0.813818424446	139.113987321
chr2	183208476	0.776873066606	139.114070331
chr2	183208648	0.776873066606	139.114203953
chr2	183208726	0.597083100873	139.114264549
chr2	183209146	0.597083100873	139.114515324
chr2	183209760	0.597083100873	139.114881933
chr2	183209841	0.524097202053	139.114930297
chr2	183210251	0.466311607394	139.115145177
chr2	183210270	0.466311607394	139.115154037
chr2	183216399	0.466311607394	139.11801206
chr2	183216649	0.455908690467	139.118128638
chr2	183216735	0.455908690467	139.118167846
chr2	183217079	0.455908690467	139.118324679
chr2	183217589	0.436187868255	139.118557192
chr2	183217758	0.431022991152	139.118630908
chr2	183217915	0.426919004067	139.118698579
chr2	183218231	0.426919004067	139.118833485
chr2	183218611	0.426919004067	139.118995714
chr2	183218992	0.28113086758	139.119158371
chr2	183219039	0.279561999111	139.119171584
chr2	183219100	0.275975961607	139.119188637
chr2	183219143	0.275958263953	139.119200504
chr2	183219237	0.275954713854	139.119226444
chr2	183219340	0.275025557675	139.119254867
chr2	183219416	0.275025557675	139.119275769
chr2	183219451	0.274903965611	139.119285395
chr2	183219679	0.274903965611	139.119348073
chr2	183220615	0.274903965611	139.119605383
chr2	183220891	0.27239766152	139.119681257
chr2	183221250	0.27239766152	139.119779048
chr2	183221331	0.27239766152	139.119801112
chr2	183222054	0.269110727629	139.119998055
chr2	183222090	0.269018082235	139.120007743
chr2	183222210	0.266279379601	139.120040026
chr2	183222326	0.264819946511	139.120070914
chr2	183222473	0.252524482686	139.120109842
chr2	183222983	0.252524482686	139.12023863
chr2	183223012	0.252524482687	139.120245953
chr2	183223069	0.231657766976	139.120260347
chr2	183223472	0.231657766976	139.120353705
chr2	183266812	0.231657766976	139.130393753
chr2	183266964	0.217404932146	139.130428965
chr2	183267236	0.217404932146	139.130488099
chr2	183267915	0.217404932146	139.130635717
chr2	183267993	0.202401962749	139.130652674
chr2	183268186	0.18663098945	139.130691738
chr2	183268648	0.18663098945	139.130777962
chr2	183310762	0.18663098945	139.138637739
chr2	183311085	0.196884978744	139.138698021
chr2	183311220	0.198236218742	139.1387246
chr2	183311379	0.220185919679	139.13875612
chr2	183311522	0.231565106981	139.138787606
chr2	183311709	0.232749899524	139.138830909
chr2	183311762	0.232749899524	139.138843245
chr2	183311831	0.232749899524	139.138859305
chr2	183312301	0.298806449338	139.138968697
chr2	183312312	0.447641184894	139.138971984
chr2	183312846	0.462729257734	139.139211024
chr2	183313206	0.576871902707	139.139377607
chr2	183313528	0.576871902707	139.13956336
chr2	183314099	0.576871902707	139.139892753
chr2	183314151	0.584067870243	139.139922751
chr2	183314568	0.584067870243	139.140166307
chr2	183315822	0.584067870243	139.140898728
chr2	183315823	0.584339273007	139.140899312
chr2	183315918	0.662878644156	139.140954825
chr2	183316190	0.664981859627	139.141135128
chr2	183316267	1.05227610987	139.141186331
chr2	183316661	1.05227610987	139.141600928
chr2	183320697	0.550162233665	139.145847914
chr2	183320978	0.481802891469	139.14600251
chr2	183321084	0.275524493969	139.146053581
chr2	183321699	0.273107627325	139.146223029
chr2	183321840	0.231376322488	139.146261537
chr2	183322050	0.20469519191	139.146310126
chr2	183322238	0.167323245217	139.146348608
chr2	183330424	0.141038414016	139.147718317
chr2	183331410	0.133656436034	139.14785738
chr2	183341664	0.133656436034	139.149227893
chr2	183341984	0.149084159627	139.149270664
chr2	183341995	0.149084159627	139.149272303
chr2	183347173	0.187011121228	139.150044261
chr2	183347426	0.235009112678	139.150091575
chr2	183348117	0.242198386612	139.150253966
chr2	183348652	0.285690476048	139.150383542
chr2	183348940	0.314152580706	139.150465821
chr2	183349233	0.342903395904	139.150557868
chr2	183349266	0.426347472695	139.150569184
chr2	183349533	0.549675964084	139.150683019
chr2	183349542	0.573727101621	139.150687966
chr2	183349856	0.828416614351	139.150868116
chr2	183350026	0.900286135554	139.151008947
chr2	183350472	1.47640732987	139.151410474
chr2	183352495	14.140637447	139.154397247
chr2	183352997	14.140637447	139.161495847
chr2	183353282	9.98056240391	139.165525928
chr2	183353293	9.98056240391	139.165635714
chr2	183353337	9.98056240391	139.166074859
chr2	183353409	7.00538618376	139.16679346
chr2	183353581	3.8540414451	139.167998386
chr2	183353614	2.53345046721	139.168125569
chr2	183353754	1.91117900317	139.168480252
chr2	183353795	1.58602213478	139.168558611
chr2	183353895	1.58602213478	139.168717213
chr2	183353941	1.34007202985	139.16879017
chr2	183354119	1.34007202985	139.169028703
chr2	183354260	1.34007202985	139.169217653
chr2	183354308	1.21858638393	139.169281976
chr2	183354599	1.21858638393	139.169636585
chr2	183356753	1.21858638393	139.17226142
chr2	183356902	0.907700975975	139.17244299
chr2	183356944	0.907700975975	139.172481113
chr2	183357008	0.907700975975	139.172539206
chr2	183357254	0.71441881173	139.1727625
chr2	183357332	0.684566616176	139.172818225
chr2	183357471	0.467264695383	139.17291338
chr2	183357565	0.335380310477	139.172957303
chr2	183357798	0.260451117387	139.173035446
chr2	183358275	0.260451117387	139.173159681
chr2	183372169	0.260451117387	139.176778389
chr2	183372312	0.269193366053	139.176815634
chr2	183372315	0.277610905201	139.176816441
chr2	183372345	0.277610905201	139.17682477
chr2	183372367	0.278159537115	139.176830877
chr2	183372439	0.279728995133	139.176850905
chr2	183372520	0.294431827043	139.176873563
chr2	183372690	0.300242132596	139.176923616
chr2	183373014	0.300242132596	139.177020894
chr2	183373213	0.300242132596	139.177080643
chr2	183373238	0.316483326027	139.177088149
chr2	183373460	0.316483326027	139.177158408
chr2	183379610	0.292938274906	139.17910478
chr2	183379647	0.267495548156	139.179115619
chr2	183379651	0.264331589975	139.179116689
chr2	183379657	0.148450701302	139.179118275
chr2	183383331	0.143825705869	139.179663683
chr2	183392514	0.143825705869	139.180984434
chr2	183392684	0.156769432562	139.181008885
chr2	183392695	0.156769432562	139.181010609
chr2	183393005	0.156769432562	139.181059208
chr2	183393134	0.216113063273	139.181079431
chr2	183393150	0.216113063273	139.181082889
chr2	183393282	0.216113063273	139.181111416
chr2	183393434	0.241076219646	139.181144265
chr2	183393439	0.241076219646	139.18114547
chr2	183393494	0.241076219646	139.18115873
chr2	183393603	0.243598731244	139.181185007
chr2	183393679	0.246352109497	139.18120352
chr2	183393726	0.246352109497	139.181215099
chr2	183403961	0.246352109497	139.183736513
chr2	183404967	0.247653808445	139.183984343
chr2	183405013	0.247653808445	139.183995735
chr2	183405670	0.247653808445	139.184158444
chr2	183406508	0.257861210195	139.184365978
chr2	183406593	0.260600185458	139.184387896
chr2	183406658	0.262445688837	139.184404835
chr2	183406913	0.263268297025	139.184471758
chr2	183406985	0.263268297025	139.184490714
chr2	183407211	0.278012053869	139.184550212
chr2	183407322	0.278012053869	139.184581072
chr2	183407484	0.278012053869	139.18462611
chr2	183407614	0.291077310276	139.184662251
chr2	183408259	0.291077310276	139.184849996
chr2	183423636	0.291077310276	139.189325892
chr2	183423941	0.306731289278	139.18941467
chr2	183424762	0.306731289278	139.189666497
chr2	183458813	0.306731289278	139.200111004
chr2	183459375	0.348857477352	139.200283387
chr2	183459417	0.520084079799	139.200298039
chr2	183460190	0.520084079799	139.200700064
chr2	183461216	0.520084079799	139.20123367
chr2	183461454	0.554280719843	139.20135745
chr2	183461919	0.554280719843	139.201615191
chr2	183468762	0.554280719842	139.205408134
chr2	183469233	0.564104904235	139.2056692
chr2	183469247	0.645063939734	139.205677097
chr2	183470616	0.645063939733	139.20656019
chr2	183474028	0.346629426239	139.208761148
chr2	183474050	0.309400881037	139.208768774
chr2	183474382	0.242663162411	139.208871495
chr2	183474745	0.213865808907	139.208959582
chr2	183474886	0.208144277217	139.208989737
chr2	183475053	0.187083331288	139.209024497
chr2	183475165	0.18528213728	139.20904545
chr2	183475280	0.156240997578	139.209066758
chr2	183475409	0.123699370402	139.209086913
chr2	183484241	0.123699370402	139.210179426
chr2	183484830	0.143255167601	139.210252285
chr2	183484980	0.143255167601	139.210273773
chr2	183485157	0.143255167601	139.210299129
chr2	183485541	0.150184899472	139.210354139
chr2	183485703	0.150184899472	139.210378469
chr2	183486182	0.24433158281	139.210450408
chr2	183486221	0.24433158281	139.210459936
chr2	183486256	0.24433158281	139.210468488
chr2	183486482	0.266470765366	139.210523707
chr2	183486957	0.266470765365	139.210650281
chr2	183493794	0.248106170429	139.212472141
chr2	183493890	0.24451975686	139.212495959
chr2	183497741	0.243165099625	139.213437605
chr2	183497839	0.225505002591	139.213461435
chr2	183497985	0.194696207008	139.213494359
chr2	183498470	0.192881729842	139.213588787
chr2	183498531	0.159825176004	139.213600552
chr2	183498720	0.157922390354	139.213630759
chr2	183499076	0.157906876549	139.21368698
chr2	183506612	0.157906876549	139.214876966
chr2	183507566	0.238289359897	139.215027609
chr2	183507746	0.274220043022	139.215070501
chr2	183507762	0.27520643125	139.215074889
chr2	183507788	0.286818367814	139.215082044
chr2	183508045	0.324079558954	139.215155756
chr2	183508047	0.90823688257	139.215156405
chr2	183508457	0.908236882569	139.215528782
chr2	183508695	0.935717478236	139.215744942
chr2	183509336	0.935717478236	139.216344737
chr2	183509908	0.935717478236	139.216879967
chr2	183509954	0.948192660331	139.21692301
chr2	183510302	0.94819266033	139.217252981
chr2	183512616	0.369325979686	139.219447099
chr2	183512725	0.365092945774	139.219487356
chr2	183512799	0.334755978686	139.219514373
chr2	183512802	0.332678057397	139.219515377
chr2	183519565	0.332678057397	139.221765279
chr2	183519703	0.527053503225	139.221811188
chr2	183520075	0.527053503225	139.222007252
chr2	183520125	0.699879596653	139.222033605
chr2	183520328	0.700032169184	139.22217568
chr2	183520721	0.700032169184	139.222450793
chr2	183524089	0.654707579088	139.224808501
chr2	183524194	0.631026598451	139.224877246
chr2	183525059	0.356534423063	139.225423084
chr2	183525609	0.339975535271	139.225619178
chr2	183526289	0.278994879558	139.225850361
chr2	183526327	0.273627784087	139.225860963
chr2	183526341	0.271113735881	139.225864793
chr2	183526360	0.258327648895	139.225869945
chr2	183526535	0.255769942437	139.225915152
chr2	183526597	0.242132449651	139.22593101
chr2	183526669	0.223183550663	139.225948443
chr2	183526942	0.176545912719	139.226009372
chr2	183527359	0.172640232416	139.226082992
chr2	183528669	0.118987683322	139.226309151
chr2	183540015	0.118987683322	139.227659185
chr2	183540690	0.147997984666	139.227739502
chr2	183540848	0.152141976358	139.227762885
chr2	183541041	0.19664050982	139.227792249
chr2	183541065	0.19664050982	139.227796968
chr2	183541247	0.19664050982	139.227832757
chr2	183542478	0.274169891404	139.228074821
chr2	183542779	0.313603183062	139.228157346
chr2	183542810	0.320192329766	139.228167068
chr2	183542824	1.07334664638	139.228171551
chr2	183543336	1.07334664638	139.228721104
chr2	183548580	0.356313042365	139.234349734
chr2	183548783	0.3559771439	139.234422066
chr2	183549112	0.35544455196	139.234539182
chr2	183549243	0.35107572332	139.234585745
chr2	183549781	0.339725885956	139.234774624
chr2	183549852	0.338567911669	139.234798745
chr2	183550041	0.338395726278	139.234862734
chr2	183550251	0.262136884006	139.234933797
chr2	183551470	0.257943965096	139.235253342
chr2	183551635	0.23550857742	139.235295903
chr2	183551756	0.208330881482	139.235324399
chr2	183551983	0.198227806365	139.23537169
chr2	183552501	0.166795799702	139.235474372
chr2	183553052	0.152365789874	139.235566277
chr2	183555207	0.0918043818119	139.235894625
chr2	183568593	0.0918043818119	139.237123518
chr2	183568945	0.0956317606363	139.237155834
chr2	183568946	0.0956317606362	139.237155929
chr2	183569722	0.0956317606362	139.237230139
chr2	183570130	0.119106777882	139.237269157
chr2	183570156	0.119106777882	139.237272254
chr2	183570985	0.119106777882	139.237370994
chr2	183571707	0.123735729297	139.237456989
chr2	183572179	0.195481946657	139.237515392
chr2	183572495	0.195481946657	139.237577164
chr2	183587723	0.19507001272	139.240553963
chr2	183589359	0.188938637116	139.240873098
chr2	183589614	0.180741377701	139.240921277
chr2	183589848	0.150499029577	139.240963571
chr2	183609983	0.150499029577	139.243993869
chr2	183610405	0.154755844515	139.244057379
chr2	183610434	0.154755844515	139.244061867
chr2	183610465	0.154755844515	139.244066665
chr2	183610628	0.155988640937	139.24409189
chr2	183610665	0.155988640937	139.244097661
chr2	183627182	0.155988640937	139.246674126
chr2	183627503	0.16561147759	139.246724198
chr2	183627618	0.16561147759	139.246743243
chr2	183636616	0.157237536932	139.248233415
chr2	183637370	0.148586817647	139.248351973
chr2	183637488	0.13253334032	139.248369506
chr2	183639845	0.118004084865	139.248681887
chr2	183645098	0.101178609138	139.249301762
chr2	183655376	0.101178609138	139.250341676
chr2	183657278	0.220239791854	139.250534118
chr2	183657288	0.240847791323	139.25053632
chr2	183657644	0.240847791323	139.250622062
chr2	183658191	0.240847791323	139.250753806
chr2	183658359	0.301876500014	139.250794268
chr2	183659473	0.301876500014	139.251130559
chr2	183668724	0.301876500014	139.253923218
chr2	183668968	0.308106326981	139.253996876
chr2	183669467	0.308119579593	139.254150621
chr2	183669717	0.321321079229	139.254227651
chr2	183670624	0.322229629975	139.254519089
chr2	183670795	0.322229629975	139.25457419
chr2	183670910	0.478739898065	139.254611247
chr2	183672364	0.478739898065	139.255307335
chr2	183679573	0.478739898065	139.258758571
chr2	183679609	0.562395056555	139.258775805
chr2	183680198	0.562395056555	139.259107056
chr2	183683241	0.562395056554	139.260818424
chr2	183683247	0.896177635514	139.260821798
chr2	183683974	0.896177635514	139.26147332
chr2	183687282	0.896177635514	139.264437875
chr2	183687321	1.67262526898	139.264472826
chr2	183687573	3.01120187155	139.264894328
chr2	183688773	3.01120187155	139.26850777
chr2	183696428	3.01120187155	139.29155852
chr2	183696518	3.35280719552	139.291829528
chr2	183698090	3.35280719552	139.297100141
chr2	183704083	3.2097241883	139.317193515
chr2	183704582	2.73036922106	139.318795167
chr2	183704680	2.72045177979	139.319062743
chr2	183705774	0.895919869758	139.322038918
chr2	183706803	0.845813481279	139.322960819
chr2	183706854	0.746128949294	139.323003956
chr2	183707699	0.511796424044	139.323634435
chr2	183707807	0.506892560666	139.323689709
chr2	183707906	0.49744670823	139.323739891
chr2	183708195	0.495223719477	139.323883653
chr2	183708255	0.430873697391	139.323913367
chr2	183710136	0.28989469014	139.32472384
chr2	183710438	0.269644991991	139.324811388
chr2	183713087	0.237883179627	139.325525678
chr2	183713824	0.224817423371	139.325700998
chr2	183713882	0.170947316233	139.325714037
chr2	183725569	0.170947316233	139.327711898
chr2	183726030	0.249838336578	139.327790705
chr2	183726043	0.249838336578	139.327793953
chr2	183726207	0.249838336578	139.327834926
chr2	183726684	0.282435855184	139.327954099
chr2	183726712	0.290926654687	139.327962008
chr2	183726880	0.292842692483	139.328010883
chr2	183726884	0.292842692483	139.328012055
chr2	183726928	0.594344005952	139.32802494
chr2	183727356	0.594344005952	139.328279319
chr2	183729645	0.594344005952	139.329639772
chr2	183729774	0.631746818876	139.329716443
chr2	183730428	0.631746818875	139.330129605
chr2	183734289	0.387851111085	139.33256878
chr2	183734346	0.354662633608	139.332590887
chr2	183734719	0.236145658957	139.332723176
chr2	183734864	0.157577060365	139.332757417
chr2	183735117	0.137197394947	139.332797284
chr2	183746220	0.137197394947	139.334320587
chr2	183746614	0.264114100485	139.334374643
chr2	183747254	0.266503966687	139.334543676
chr2	183747441	0.289149095848	139.334593512
chr2	183747545	0.295159149759	139.334623584
chr2	183747687	0.295159149759	139.334665496
chr2	183747817	0.295159149759	139.334703867
chr2	183748184	0.295444221181	139.33481219
chr2	183748195	0.295444221181	139.33481544
chr2	183748345	0.296617981809	139.334859757
chr2	183748367	0.343538600515	139.334866282
chr2	183749002	0.344590274003	139.335084429
chr2	183749410	0.345317413145	139.335225022
chr2	183751318	0.345317413145	139.335883888
chr2	183754596	0.345317413145	139.337015838
chr2	183754598	0.5256440691	139.337016529
chr2	183754628	0.5256440691	139.337032298
chr2	183760336	0.525644069099	139.340032675
chr2	183760345	0.52616253891	139.340037405
chr2	183760853	0.52616253891	139.340304696
chr2	183770685	0.471031446896	139.345477926
chr2	183770744	0.470933620536	139.345505717
chr2	183775686	0.361782493058	139.347833071
chr2	183776088	0.326875469871	139.347978507
chr2	183776277	0.283303560943	139.348040287
chr2	183776466	0.270582766836	139.348093831
chr2	183776478	0.26555676791	139.348097078
chr2	183776980	0.262676018799	139.348230388
chr2	183777061	0.26211224696	139.348251665
chr2	183777133	0.2545405055	139.348270537
chr2	183777314	0.245859157084	139.348316608
chr2	183777627	0.238515794905	139.348393562
chr2	183884733	0.242462776595	139.373940035
chr2	183890477	0.25358169255	139.375332741
chr2	183890643	0.265969448745	139.375374836
chr2	183890659	0.269762108765	139.375379091
chr2	183890677	0.277000399597	139.375383947
chr2	183892431	0.272480616657	139.375869806
chr2	183924687	0.322927423614	139.384658941
chr2	183924877	0.843383940527	139.384720297
chr2	183932515	0.843383940528	139.391162063
chr2	183933089	0.612494467708	139.391646166
chr2	183933575	0.612494467708	139.391943838
chr2	183937161	0.612494467708	139.394140243
chr2	183937291	0.520235792425	139.394219867
chr2	183937822	0.520235792426	139.394496113
chr2	183938659	0.520235792426	139.39493155
chr2	183939172	0.453349893251	139.395198431
chr2	183939360	0.453349893251	139.395283661
chr2	183960974	0.453905626489	139.405082365
chr2	183971911	0.881969376705	139.410046731
chr2	183975210	0.881969376705	139.412956348
chr2	183975218	0.350591223871	139.412963404
chr2	183975244	0.350591223872	139.412972519
chr2	183989304	1.43734004393	139.417901832
chr2	183991218	1.43734004393	139.420652901
chr2	183991265	1.18647850074	139.420720456
chr2	183991589	1.18647850075	139.421104875
chr2	183992125	0.849912583806	139.421740827
chr2	183992282	0.849912583806	139.421874264
chr2	183995120	0.849912583807	139.424286315
chr2	183995511	0.667370106789	139.424618631
chr2	183995535	0.302327976938	139.424634648
chr2	183995728	0.258331554376	139.424692997
chr2	183995741	0.247547539014	139.424696356
chr2	183995940	0.247547539014	139.424745618
chr2	184005259	0.247547539014	139.427052513
chr2	184005320	0.207703800684	139.427067614
chr2	184005356	0.17379653193	139.427075091
chr2	184005605	0.17379653193	139.427118366
chr2	184007011	0.17379653193	139.427362724
chr2	184007132	0.170136165612	139.427383754
chr2	184007142	0.170136165613	139.427385455
chr2	184007203	0.170136165613	139.427395833
chr2	184007270	0.160874731553	139.427407232
chr2	184007277	0.160874731553	139.427408359
chr2	184007373	0.160874731553	139.427423802
chr2	184007387	0.148045384291	139.427426055
chr2	184007426	0.148045384291	139.427431828
chr2	184007429	0.128371970554	139.427432273
chr2	184007476	0.128371970554	139.427438306
chr2	184033944	0.247986193262	139.430836055
chr2	184034830	0.279376819638	139.431055771
chr2	184034846	0.391606360214	139.431060241
chr2	184040802	0.391606360214	139.433392649
chr2	184041260	0.350611037818	139.433572004
chr2	184041812	0.350611037819	139.433765542
chr2	184042768	0.350611037819	139.434100726
chr2	184043128	0.117968771512	139.434226946
chr2	184043212	0.117968771512	139.434236855
chr2	184067525	0.318424217541	139.43710503
chr2	184072141	0.503316727619	139.438574876
chr2	184072142	0.607424385916	139.438575379
chr2	184075811	0.609192998357	139.44080402
chr2	184076052	0.633841484349	139.440950835
chr2	184076611	1.37296071722	139.441305152
chr2	184076621	2.87201399417	139.441318882
chr2	184077085	11.1241172161	139.442651497
chr2	184078423	11.1241172161	139.457535565
chr2	184078963	0.621521561107	139.463542589
chr2	184079524	0.621521561107	139.463891262
chr2	184086396	0.621521561108	139.468162358
chr2	184086930	0.480370276133	139.468494251
chr2	184087077	0.480370276133	139.468564865
chr2	184092113	0.480370276134	139.47098401
chr2	184092480	0.161973761975	139.471160306
chr2	184092493	0.109424013729	139.471162412
chr2	184092939	0.109424013729	139.471211215
chr2	184114911	0.128918562005	139.473615479
chr2	184115099	0.239536350218	139.473639716
chr2	184128824	0.502536626908	139.476927352
chr2	184129541	0.760769713233	139.477287671
chr2	184130082	1.15963020428	139.477699247
chr2	184133157	1.15963020429	139.48126511
chr2	184133416	0.287933290234	139.481565455
chr2	184133721	0.287933290234	139.481653274
chr2	184139862	0.531846957629	139.483421473
chr2	184139961	0.703019274197	139.483474125
chr2	184140752	7.19179059718	139.484030214
chr2	184145115	7.8776371448	139.515407996
chr2	184145117	17.3130594214	139.515423751
chr2	184146943	17.3130594214	139.547037398
chr2	184147159	1.45742762557	139.550777019
chr2	184147160	0.672300675221	139.550778476
chr2	184147281	0.672300675221	139.550859824
chr2	184161312	0.672300675222	139.560292875
chr2	184161415	0.257474978271	139.560362122
chr2	184161424	0.10640518764	139.560364439
chr2	184161569	0.10640518764	139.560379868
chr2	184195200	0.138779760782	139.563958381
chr2	184195246	0.401103064363	139.563964765
chr2	184210649	0.539391991426	139.570142955
chr2	184210796	0.628251127886	139.570222246
chr2	184211083	1.93415743469	139.570402554
chr2	184216276	1.93415743469	139.580446634
chr2	184216507	0.237329554703	139.580893424
chr2	184216682	0.237329554703	139.580934957
chr2	184217027	0.237329554704	139.581016835
chr2	184217155	0.138427284319	139.581047214
chr2	184217717	0.106712039417	139.58112501
chr2	184217962	0.0954433737224	139.581151154
chr2	184218308	0.0954433737227	139.581184178
chr2	184218365	0.0948969752899	139.581189618
chr2	184218502	0.09489697529	139.581202619
chr2	184273459	0.131611150063	139.586417872
chr2	184307838	0.149906470955	139.590942532
chr2	184311984	0.189406309438	139.591564044
chr2	184316973	0.189406309439	139.592508992
chr2	184317083	0.167829542537	139.592529827
chr2	184317116	0.167829542537	139.592535365
chr2	184325146	0.167829542538	139.593883036
chr2	184325175	0.151590602037	139.593887903
chr2	184325537	0.151590602038	139.593942779
chr2	184336887	3.5514420378	139.595663332
chr2	184337668	8.7698260698	139.598437009
chr2	184338844	8.76982606983	139.608750324
chr2	184339695	3.32344684908	139.616213446
chr2	184339785	1.11600791566	139.616512556
chr2	184340217	1.11600791566	139.616994672
chr2	184344207	1.11600791566	139.621447543
chr2	184344267	0.512900828728	139.621514504
chr2	184344329	0.512900828729	139.621546304
chr2	184344455	0.51290082873	139.621610929
chr2	184344536	0.36054272092	139.621652474
chr2	184344589	0.360542720921	139.621671583
chr2	184352357	0.673588998171	139.624472279
chr2	184354843	2.11155831565	139.626146821
chr2	184356730	6.31650209091	139.630131331
chr2	184357307	39.7063784879	139.633775953
chr2	184358616	39.7063784881	139.685751603
chr2	184358728	6.31461433762	139.690198717
chr2	184358795	6.31461433763	139.690621796
chr2	184359094	6.31461433765	139.692509866
chr2	184359292	2.30052741121	139.693760159
chr2	184359353	2.30052741121	139.693900492
chr2	184360926	2.30052741122	139.697519221
chr2	184361761	0.60936425461	139.699440162
chr2	184361927	0.609364254612	139.699541316
chr2	184361961	0.609364254613	139.699562035
chr2	184362301	0.185567083744	139.699769218
chr2	184362839	0.185567083745	139.699869053
chr2	184375936	0.232388723269	139.702299426
chr2	184375937	0.249949274496	139.702299658
chr2	184380489	0.250050560717	139.703437427
chr2	184382176	0.487215637725	139.703859262
chr2	184382381	0.530539866531	139.703959142
chr2	184382475	0.604107551004	139.704009012
chr2	184392833	0.604107551006	139.710266358
